,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
560,104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,1446,2,-17,-1.16,1451,1474,1445,60743,88471896,131434797564,90895434,KSQ
561,402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,15870,2,-10,-0.06,16300,16300,15730,74459,1185565280,131180531280,8265944,KSQ
562,007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,8690,2,-50,-0.57,8740,8840,8620,14390,125153840,131069532000,15082800,KSQ
563,453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,23150,2,-150,-0.64,23250,23700,23100,16381,382491700,130964527250,5657215,KSQ
564,362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,6340,2,-150,-2.31,6480,6540,6310,169817,1084948130,130295178600,20551290,KSQ
565,068790,KR7068790005,DMS,KOSDAQ,우량기업부,5300,2,-100,-1.85,5450,5450,5290,52832,281492180,130237223300,24573061,KSQ
566,065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,중견기업부,1215,2,-15,-1.22,1231,1268,1152,1061620,1275181032,129618299520,106681728,KSQ
567,225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,2545,1,40,1.6,2520,2725,2490,9251995,24082085540,129154779800,50748440,KSQ
568,109740,KR7109740001,디에스케이,KOSDAQ,벤처기업부,5020,2,-120,-2.33,5140,5140,5010,4587,23079100,129066157800,25710390,KSQ
569,149980,KR7149980005,하이로닉,KOSDAQ,벤처기업부,6940,1,260,3.89,6680,7460,6600,1869567,13372576340,129044879220,18594363,KSQ
570,457370,KR7457370005,한켐,KOSDAQ,중견기업부,16070,2,-930,-5.47,17120,17120,15230,1683157,27097525300,128996043380,8027134,KSQ
571,040300,KR7040300006,YTN,KOSDAQ,우량기업부,3070,2,-45,-1.44,3115,3140,3055,91806,283300365,128940000000,42000000,KSQ
572,451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,8630,2,-370,-4.11,9000,9090,8620,112045,982340110,128936307880,14940476,KSQ
573,228670,KR7228670006,레이,KOSDAQ,중견기업부,8300,2,-310,-3.6,8610,8760,8280,51545,433317630,128610608200,15495254,KSQ
574,206400,KR7206400004,베노티앤알,KOSDAQ,중견기업부,3965,2,-135,-3.29,4090,4135,3845,363937,1448657240,128547092180,32420452,KSQ
575,388050,KR7388050007,지투파워,KOSDAQ,중견기업부,6870,2,-650,-8.64,7230,7340,6850,1386201,9869474260,128533832190,18709437,KSQ
576,370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,15680,2,-220,-1.38,16570,17090,15680,424367,6996124400,128291094400,8181830,KSQ
577,012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,1750,1,5,0.29,1745,1761,1745,37627,65920419,128158549750,73233457,KSQ
578,086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,15690,2,-310,-1.94,16000,16390,15690,13935,221513960,127770353940,8143426,KSQ
579,049960,KR7049960008,쎌바이오텍,KOSDAQ,우량기업부,13590,1,40,0.3,13740,13740,13350,8031,108099140,127746000000,9400000,KSQ
580,033290,KR7033290008,코웰패션,KOSDAQ,우량기업부,2270,2,-190,-7.72,2490,2550,2270,417084,994380400,127474803270,56156301,KSQ
581,273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,11620,1,10,0.09,11710,11840,11570,35832,419540760,127424920000,10966000,KSQ
582,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,7120,2,-80,-1.11,7210,7280,7050,65214,463042240,126999867200,17837060,KSQ
583,192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,20400,2,-450,-2.16,21400,21400,20300,10660,218726100,126813805200,6216363,KSQ
584,023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,10060,2,-90,-0.89,10150,10150,10000,18932,190098650,126756000000,12600000,KSQ
585,290670,KR7290670009,대보마그네틱,KOSDAQ,우량기업부,16090,2,-160,-0.98,16250,16510,16040,9940,160604710,126429749400,7857660,KSQ
586,088800,KR7088800008,에이스테크,KOSDAQ,투자주의환기종목(소속부없음),994,1,23,2.37,961,997,930,622694,602091027,126306514432,127068928,KSQ
587,419050,KR7419050000,삼기이브이,KOSDAQ,중견기업부,2205,2,-25,-1.12,2210,2255,2115,2291584,5036429025,126117709200,57196240,KSQ
588,039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5480,1,50,0.92,5420,5590,5290,30124,162954380,126040000000,23000000,KSQ
589,073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,16550,2,-470,-2.76,17040,17040,16540,24289,405137810,125843651300,7603846,KSQ
590,272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,15660,2,-470,-2.91,16130,16290,15340,62377,979883340,125364485700,8005395,KSQ
591,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,16570,1,270,1.66,16690,17060,16500,13536,226394750,124275000000,7500000,KSQ
592,054620,KR7054620000,APS,KOSDAQ,중견기업부,6240,1,30,0.48,6210,6300,6140,13736,85807210,124139939040,19894221,KSQ
593,178780,KR7178780003,일월지엠엘,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,124120536750,14349195,KSQ
594,131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,2080,2,-15,-0.72,2140,2175,2075,300071,633543865,123946954560,59589882,KSQ
595,282720,KR7282720002,금양그린파워,KOSDAQ,중견기업부,10210,3,0,0.0,10170,10400,10090,44409,452041960,123740095000,12119500,KSQ
596,356860,KR7356860007,티엘비,KOSDAQ,우량기업부,12580,1,1070,9.3,11800,13850,11800,984104,12733836980,123694485400,9832630,KSQ
597,058630,KR7058630005,엠게임,KOSDAQ,우량기업부,6310,2,-40,-0.63,6400,6400,6230,42305,266371260,123321863870,19543877,KSQ
598,046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,2900,3,0,0.0,2900,2940,2850,106187,305044590,122881929100,42373079,KSQ
599,220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,4625,2,-25,-0.54,4675,4790,4600,37352,175123240,122832169875,26558307,KSQ
600,147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,6130,1,30,0.49,6100,6470,6070,587894,3694958900,122600000000,20000000,KSQ
601,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,14840,1,240,1.64,14600,14910,14520,21890,320955760,122578400000,8260000,KSQ
602,099440,KR7099440000,스맥,KOSDAQ,우량기업부,3045,2,-70,-2.25,3170,3170,3030,467196,1435614905,122541134730,40243394,KSQ
603,183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1439,1,31,2.2,1416,1462,1408,265555,381136850,122409343718,85065562,KSQ
604,365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,847,2,-35,-3.97,896,896,847,183341,158009064,122346870723,144447309,KSQ
605,357230,KR7357230002,에이치피오,KOSDAQ,중견기업부,2905,3,0,0.0,2940,2940,2875,46376,134543150,122269959735,42089487,KSQ
606,052330,KR7052330008,코텍,KOSDAQ,우량기업부,7830,2,-20,-0.25,7840,7910,7780,35606,279710390,121948742160,15574552,KSQ
607,285490,KR7285490009,노바텍,KOSDAQ,우량기업부,11530,2,-90,-0.77,11630,11700,11530,6117,70974680,121939331430,10575831,KSQ
608,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,4475,1,125,2.87,4350,4590,4325,507623,2269850645,121850714750,27229210,KSQ
609,264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,12640,2,-280,-2.17,12990,12990,12220,20453,258425190,121696605440,9627896,KSQ
610,151910,KR7151910007,퓨처코어,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,121645902080,190071722,KSQ
611,277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,6030,2,-80,-1.31,6160,6260,5950,35459,214633480,121569816960,20160832,KSQ
612,205100,KR7205100001,엑셈,KOSDAQ,우량기업부,1687,2,-38,-2.2,1741,1745,1687,200771,341997832,121402308097,71963431,KSQ
613,007720,KR7007720006,대명소노시즌,KOSDAQ,중견기업부,1202,1,37,3.18,1175,1352,1100,54661839,68509050311,121162140900,100800450,KSQ
614,140070,KR7140070004,서플러스글로벌,KOSDAQ,우량기업부,3275,1,65,2.02,3205,3275,3145,235214,751967415,121135700000,36988000,KSQ
615,056090,KR7056090004,이노시스,KOSDAQ,중견기업부,1287,1,9,0.7,1280,1295,1274,278097,355671310,121087041075,94084725,KSQ
616,086710,KR7086710001,선진뷰티사이언스,KOSDAQ,중견기업부,9910,2,-310,-3.03,10140,10160,9850,69190,688560920,120934504800,12203280,KSQ
617,310200,KR7310200001,애니플러스,KOSDAQ,우량기업부,2655,2,-110,-3.98,2795,2800,2630,270938,729590230,120858199245,45520979,KSQ
618,382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,13790,2,-290,-2.06,14030,14280,13690,25836,359405910,120814190000,8761000,KSQ
619,217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2135,1,5,0.23,2130,2290,2085,1285343,2826728660,119675608115,56054149,KSQ
620,063170,KR7063170005,서울옥션,KOSDAQ,우량기업부,6730,2,-110,-1.61,6840,6910,6730,99930,678913280,119620816910,17774267,KSQ
621,090850,KR7090850009,현대이지웰,KOSDAQ,우량기업부,5030,2,-30,-0.59,5080,5080,5000,80214,404171880,119444195830,23746361,KSQ
622,005710,KR7005710009,대원산업,KOSDAQ,우량기업부,5940,1,140,2.41,5790,5940,5790,3508,20534180,119023344000,20037600,KSQ
623,021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2475,2,-50,-1.98,2525,2560,2460,124817,312409430,118800000000,48000000,KSQ
624,219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,18790,2,-450,-2.34,19400,19400,18340,89879,1675064690,118645509100,6314290,KSQ
625,381620,KR7381620004,제닉스,KOSDAQ,중견기업부,27100,2,-50,-0.18,27150,28250,25450,161472,4305704750,118498544000,4372640,KSQ
626,100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2705,2,-45,-1.64,2750,2770,2685,67225,182200345,118479000000,43800000,KSQ
627,388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,9160,2,-530,-5.47,9700,9780,9160,70464,657336320,118447611920,12930962,KSQ
628,092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,10220,2,-10,-0.1,10230,10480,10020,16962,171736970,118264388760,11571858,KSQ
629,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,10350,2,-260,-2.45,10520,11190,10230,171815,1812685440,118096936200,11410332,KSQ
630,353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,3450,2,-110,-3.09,3560,3560,3420,146941,508658900,117961434000,34191720,KSQ
631,069510,KR7069510006,에스텍,KOSDAQ,중견기업부,10810,2,-50,-0.46,10850,10900,10710,3228,35003320,117937100000,10910000,KSQ
632,090710,KR7090710005,휴림로봇,KOSDAQ,중견기업부,1074,2,-19,-1.74,1095,1108,1074,791176,856959298,117735279210,109623165,KSQ
633,066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3010,2,-45,-1.47,3055,3080,2985,162958,491449730,117610043040,39073104,KSQ
634,018120,KR7018120006,진로발효,KOSDAQ,우량기업부,17740,1,60,0.34,17680,17810,17510,3260,57745830,117458668800,6621120,KSQ
635,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),898,2,-3,-0.33,902,916,894,237598,213695893,117314723592,130640004,KSQ
636,119830,KR7119830008,아이텍,KOSDAQ,중견기업부,5470,1,20,0.37,5450,5500,5350,76460,413473270,117245604590,21434297,KSQ
637,200470,KR7200470003,에이팩트,KOSDAQ,벤처기업부,2765,2,-65,-2.3,2830,2875,2745,203839,567583035,117131187145,42362093,KSQ
638,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,3900,1,5,0.13,4005,4020,3865,2334797,9185388405,116951628300,29987597,KSQ
639,376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,4745,2,-295,-5.85,4920,5030,4735,227687,1099045470,116727000000,24600000,KSQ
640,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,7040,1,50,0.72,7150,7230,6960,317413,2250972200,116423373440,16537411,KSQ
641,234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,4185,2,-85,-1.99,4285,4300,4120,357013,1497000065,116384213880,27809848,KSQ
642,160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,10650,2,-350,-3.18,10910,11050,10650,13955,150389590,116343187950,10924243,KSQ
643,259630,KR7259630002,엠플러스,KOSDAQ,중견기업부,9470,2,-40,-0.42,9690,9940,9470,60716,584099410,116314346940,12282402,KSQ
644,361390,KR7361390008,제노코,KOSDAQ,우량기업부,15400,1,650,4.41,14710,15930,14710,81151,1268294890,115512150600,7500789,KSQ
645,042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,8530,2,-10,-0.12,8540,8840,8300,23604,200294470,115379910510,13526367,KSQ
646,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,22300,1,650,3.0,21600,22650,21200,235937,5218423650,115203338700,5166069,KSQ
647,067900,KR7067900001,와이엔텍,KOSDAQ,우량기업부,6310,2,-50,-0.79,6360,6380,6250,12339,77628270,114839848290,18199659,KSQ
648,125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,6950,1,710,11.38,6390,7670,6390,4913403,35323455480,114652690500,16496790,KSQ
649,005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8350,2,-40,-0.48,8390,8400,8260,7619,63629410,114547838400,13718304,KSQ
650,018000,KR7018000000,유니슨,KOSDAQ,중견기업부,680,2,-6,-0.87,681,695,665,160177,109198589,114506263520,168391564,KSQ
651,054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,7120,2,-50,-0.7,7170,7210,7100,10176,72636420,114137594320,16030561,KSQ
652,418470,KR7418470001,밀리의서재,KOSDAQ,벤처기업부,13410,2,-220,-1.61,13600,13820,13410,206406,2801390170,113975465490,8499289,KSQ
653,180400,KR7180400004,DXVX,KOSDAQ,중견기업부,2315,2,-80,-3.34,2405,2465,2315,840357,1981341380,113942985080,49219432,KSQ
654,012700,KR7012700001,리드코프,KOSDAQ,우량기업부,4305,2,-25,-0.58,4330,4350,4300,22418,96581755,113850611175,26446135,KSQ
655,314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,3670,2,-245,-6.26,3870,3895,3655,365019,1372044645,113663030510,30970853,KSQ
656,228850,KR7228850004,레이언스,KOSDAQ,우량기업부,6840,2,-90,-1.3,6930,6940,6790,7111,48563970,113482535760,16591014,KSQ
657,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,5480,2,-370,-6.32,5850,5920,5460,524275,2932499580,113225573480,20661601,KSQ
658,037070,KR7037070000,파세코,KOSDAQ,우량기업부,5660,2,-100,-1.74,5760,5820,5610,20413,115773440,113200000000,20000000,KSQ
659,274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,8760,2,-670,-7.1,9430,9500,8480,350557,3100771000,113119859760,12913226,KSQ
660,038110,KR7038110003,에코플라스틱,KOSDAQ,우량기업부,2740,2,-70,-2.49,2810,2830,2730,122741,339254605,112804073800,41169370,KSQ
661,145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,12400,2,-360,-2.82,12690,12830,12400,53620,670793420,112589941600,9079834,KSQ
662,099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,16470,1,240,1.48,16100,16790,16100,6256,102202510,112568760720,6834776,KSQ
663,417500,KR7417500006,제이아이테크,KOSDAQ,벤처기업부,3420,2,-70,-2.01,3460,3510,3415,38041,130897775,112123824480,32784744,KSQ
664,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,4260,2,-65,-1.5,4330,4370,4210,51332,219351720,112101371760,26314876,KSQ
665,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,3540,1,110,3.21,3395,3815,3350,32339980,116846264995,111625212840,31532546,KSQ
666,065710,KR7065710006,서호전기,KOSDAQ,우량기업부,21650,2,-50,-0.23,21750,21750,21550,10879,235628350,111497500000,5150000,KSQ
667,173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,8520,1,820,10.65,7630,8560,7630,619108,5114362130,111155949960,13046473,KSQ
668,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,12880,2,-420,-3.16,13210,13400,12880,111381,1451960730,110651178400,8590930,KSQ
669,261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,6980,2,-50,-0.71,7030,7060,6900,13793,95941920,110351706000,15809700,KSQ
670,084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,9910,2,-120,-1.2,10050,10150,9830,15490,154430590,110094391840,11109424,KSQ
671,054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,7660,2,-50,-0.65,7720,7770,7600,32174,246124860,109958687200,14354920,KSQ
672,207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1322,2,-41,-3.01,1363,1378,1314,307857,411446243,109831473126,83079783,KSQ
673,107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,22000,2,-500,-2.22,23000,23100,22000,9164,204891550,109593990000,4981545,KSQ
674,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,6390,2,-10,-0.16,6350,6460,6290,18412,117352610,109330855200,17109680,KSQ
675,215360,KR7215360009,우리산업,KOSDAQ,벤처기업부,11950,3,0,0.0,12100,13300,11870,183546,2296557630,109129347850,9132163,KSQ
676,066700,KR7066700006,테라젠이텍스,KOSDAQ,우량기업부,3350,2,-120,-3.46,3450,3470,3350,169532,574808400,108789357250,32474435,KSQ
677,066980,KR7066980004,한성크린텍,KOSDAQ,우량기업부,2090,2,-70,-3.24,2160,2160,2060,408991,854610875,108544411250,51935125,KSQ
678,067000,KR7067000000,조이시티,KOSDAQ,우량기업부,1551,2,-39,-2.45,1619,1619,1550,76125,119347508,108420244746,69903446,KSQ
679,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,5580,2,-110,-1.93,5730,5870,5530,10759,60751590,107926077780,19341591,KSQ
680,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5800,1,30,0.52,5790,5830,5770,43931,254770440,107880000000,18600000,KSQ
681,108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,11260,2,-200,-1.75,11500,11530,11200,20641,233411020,107728169580,9567333,KSQ
682,041930,KR7041930009,동아화성,KOSDAQ,우량기업부,6810,2,-30,-0.44,6880,6890,6770,29565,201356330,107598000000,15800000,KSQ
683,340360,KR7340360007,다보링크,KOSDAQ,중견기업부,2470,2,-60,-2.37,2510,2570,2425,572517,1417116725,107168883640,43388212,KSQ
684,013310,KR7013310008,아진산업,KOSDAQ,우량기업부,2760,2,-90,-3.16,2825,2940,2760,528531,1484644155,107106166320,38806582,KSQ
685,049520,KR7049520000,유아이엘,KOSDAQ,중견기업부,4915,1,15,0.31,4925,4940,4800,35247,170622160,107072960440,21784936,KSQ
686,124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,2785,2,-45,-1.59,2840,2895,2780,206595,581779295,106990186440,38416584,KSQ
687,465480,KR7465480002,인스피언,KOSDAQ,벤처기업부,10550,2,-710,-6.31,12540,13330,10550,5346800,66617666810,106953494600,10137772,KSQ
688,160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,106895911200,34482552,KSQ
689,040350,KR7040350001,크레오에스지,KOSDAQ,중견기업부,702,1,10,1.45,692,716,689,77849,54132631,106756008372,152074086,KSQ
690,065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,8770,2,-170,-1.9,8940,8940,8690,60751,531405370,106637683670,12159371,KSQ
691,035610,KR7035610005,솔본,KOSDAQ,우량기업부,3895,1,10,0.26,3855,3930,3845,12619,48944315,106512658315,27345997,KSQ
692,138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,10000,2,-160,-1.57,10160,10420,9920,5482,55087620,106240950000,10624095,KSQ
693,066790,KR7066790007,씨씨에스,KOSDAQ,투자주의환기종목(소속부없음),1629,2,-7,-0.43,1663,1664,1618,581436,951617636,106132671531,65152039,KSQ
694,452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,11680,2,-140,-1.18,11910,12250,11610,59467,701628770,105954279040,9071428,KSQ
695,223250,KR7223250002,드림씨아이에스,KOSDAQ,벤처기업부,4445,1,50,1.14,4385,4455,4255,950596,4151231670,105787995180,23799324,KSQ
696,111710,KR7111710000,남화산업,KOSDAQ,중견기업부,5120,2,-20,-0.39,5190,5200,5090,5883,30147250,105410560000,20588000,KSQ
697,026150,KR7026150003,특수건설,KOSDAQ,중견기업부,6000,2,-170,-2.76,6090,6290,5850,624366,3792957670,105277986000,17546331,KSQ
698,443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,9320,1,320,3.56,9230,10090,8790,829255,7865927520,105123877520,11279386,KSQ
699,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3430,1,170,5.21,3240,3430,3205,188148,626733495,105088614400,30638080,KSQ
700,060310,KR7060310000,3S,KOSDAQ,중견기업부,2055,2,-35,-1.67,2100,2120,2050,306193,633519380,104978939310,51084642,KSQ
701,019590,KR7019590009,엠벤처투자,KOSDAQ,투자주의환기종목(소속부없음),921,0,0,0.0,0,0,0,0,0,104963185182,113966542,KSQ
702,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,3910,2,-95,-2.37,3995,4020,3895,63896,251497275,104884764680,26824748,KSQ
